dataset,source_model,seed,layer,checkpoint,checkpoint_file,checkpoint_sha256,probe_split,N,T,D,coordinate_system,offline_only,family,condition,alpha,scale_mode,mask_seed,target_zero_fraction,achieved_zero_fraction,spectrum_reused_by_scale_invariance,mean_abs_g,rms_g,l2_norm_all_T_N_D,mean_per_sample_timestep_l2,exact_zero_fraction,near_zero_fraction,near_zero_threshold,temporal_gate_cosine,adjacent_timestep_cosine,norm_cv_over_time,gate_temporal_variance,zero_norm_fraction,cosine_definition,variance_definition,r50,r80,r90,r95,r99,stable_rank,spectral_entropy,entropy_effective_rank,normalized_entropy_effective_rank,ann_target_source,mask_replicate,marginal_preservation_check
N-MNIST,SNN-DFA,20260830,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635183029.0,0.5,0.5,False,0.0055807686531031,0.0504160196713534,176.72954389520257,1.2111304580007736,0.5,0.5,1e-06,0.0522072724997997,0.0805909270354762,0.5725541588653522,0.0023898707016306,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",101,278,408,519,685,66.99784152461214,6.030611892133214,415.9694799783436,0.5199618499729295,tables/5_seed_review/gate_per_seed.csv,9.0,nan
N-MNIST,SNN-DFA,20260830,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635183029.0,0.75,0.75,False,0.0039560922819825,0.0504114008073347,176.7133528167182,1.1361596588344658,0.75,0.75,1e-06,0.0340939834713935,0.0509502244035822,0.7225130066829458,0.0024230782236227,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",89,262,391,503,675,47.45765163388341,5.949409743056034,383.5268928252669,0.4794086160315836,tables/5_seed_review/gate_per_seed.csv,9.0,nan
N-MNIST,SNN-DFA,20260830,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635183029.0,0.8996985677083333,0.8996985677083333,False,0.0025026847882041,0.0504077971331826,176.70072040952718,0.9942248943412716,0.8996985677083333,0.8996985677083333,1e-06,0.0210112817585468,0.0297869740808364,1.0111591069024648,0.0024425406451335,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",62,211,333,445,634,21.98060765651955,5.659503688315874,287.00616268980855,0.3587577033622607,tables/5_seed_review/gate_per_seed.csv,9.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635183100.0,0.0,0.0,False,0.0124539867610056,0.0645126198267627,226.14410958639056,1.7610448009369934,0.0,0.0,1e-06,0.0575211085379123,0.1057598228333332,0.2122817748212079,0.0037789468628002,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",130,331,457,554,682,49.9820209564572,6.159079688863601,472.9925741340908,0.5912407176676135,tables/5_seed_review/gate_per_seed.csv,0.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635183100.0,0.25,0.25,False,0.0107867954225045,0.0645063932353782,226.12228274122103,1.7506736445020938,0.25,0.25,1e-06,0.0438315272331237,0.0811713858203517,0.2388832267760772,0.0038394670794842,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",133,332,458,554,681,64.08793218910229,6.183949882906537,484.9034907083718,0.6061293633854647,tables/5_seed_review/gate_per_seed.csv,0.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635183100.0,0.5,0.5,False,0.0088116454286648,0.0644999875805065,226.0998282025435,1.7287137670292858,0.5,0.5,1e-06,0.0303027052432298,0.0559360927408779,0.2890484025369706,0.0038995378381218,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",133,330,454,550,677,84.33172215323701,6.190970399717827,488.3197417089613,0.6103996771362017,tables/5_seed_review/gate_per_seed.csv,0.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635183100.0,0.75,0.75,False,0.0062359089513594,0.0644923642146926,226.07310507025164,1.6642975001729912,0.75,0.75,1e-06,0.0168969202786684,0.030938799020737,0.4128312354306623,0.0039600395717942,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",125,319,444,540,670,89.33970483148337,6.15634556246083,471.70111895420575,0.5896263986927572,tables/5_seed_review/gate_per_seed.csv,0.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635183100.0,0.87854638671875,0.87854638671875,False,0.0043485364397476,0.0644878191578879,226.0571727173728,1.5503581419286567,0.87854638671875,0.87854638671875,1e-06,0.0103017576038837,0.0179491322098848,0.5946531303205312,0.0039908123494948,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",116,298,419,516,655,68.83770510591974,6.093417854298027,442.9327064356362,0.5536658830445452,tables/5_seed_review/gate_per_seed.csv,0.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635183101.0,0.0,0.0,False,0.0124539867610056,0.0645126198267627,226.14410958639056,1.7610448009369934,0.0,0.0,1e-06,0.0575211085379123,0.1057598228333332,0.2122817748212079,0.0037789468628002,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",130,331,457,554,682,49.9820209564572,6.159079688863601,472.9925741340908,0.5912407176676135,tables/5_seed_review/gate_per_seed.csv,1.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635183101.0,0.25,0.25,False,0.0107805832444722,0.0645063067284361,226.121979497683,1.750661348715398,0.25,0.25,1e-06,0.0438089333474636,0.0808382405313167,0.2400190973482353,0.0038394726474352,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",133,333,458,554,682,64.27122052709407,6.184190982531916,485.0204148529435,0.6062755185661793,tables/5_seed_review/gate_per_seed.csv,1.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635183101.0,0.5,0.5,False,0.0088107323888951,0.0644999778786422,226.0997941933936,1.7292352965353293,0.5,0.5,1e-06,0.030229527503252,0.055183342659025,0.2895256498871958,0.0038996802373482,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",133,332,457,553,681,83.20016781409356,6.193199714714956,489.4095745715612,0.6117619682144515,tables/5_seed_review/gate_per_seed.csv,1.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635183101.0,0.75,0.75,False,0.0062287904906541,0.0644923586065043,226.07308541117337,1.6661546691399924,0.75,0.75,1e-06,0.0169657655060291,0.0308706331253698,0.4099968081077408,0.0039597211868519,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",122,317,442,539,673,90.25621371774412,6.144165042224651,465.990404272934,0.5824880053411675,tables/5_seed_review/gate_per_seed.csv,1.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635183101.0,0.87854638671875,0.87854638671875,False,0.004340375879082,0.0644876849258272,226.05670217703755,1.5509088972903946,0.87854638671875,0.87854638671875,1e-06,0.0103218834847211,0.0192125690716208,0.5913170197962492,0.0039906653998629,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",112,296,419,516,657,79.94780909399799,6.076644166334325,435.565055511741,0.5444563193896763,tables/5_seed_review/gate_per_seed.csv,1.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635183102.0,0.0,0.0,False,0.0124539867610056,0.0645126198267627,226.14410958639056,1.7610448009369934,0.0,0.0,1e-06,0.0575211085379123,0.1057598228333332,0.2122817748212079,0.0037789468628002,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",130,331,457,554,682,49.9820209564572,6.159079688863601,472.9925741340908,0.5912407176676135,tables/5_seed_review/gate_per_seed.csv,2.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635183102.0,0.25,0.25,False,0.0107881492558915,0.0645063061819407,226.12197758198667,1.7505268195451713,0.25,0.25,1e-06,0.0438439399003982,0.0809975063665183,0.2398577891322511,0.0038393307405037,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",133,331,456,552,681,62.78774107556216,6.179814307941146,482.9022769086385,0.6036278461357981,tables/5_seed_review/gate_per_seed.csv,2.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635183102.0,0.5,0.5,False,0.0088005575863775,0.0644999744876241,226.09978230643569,1.7291039122337155,0.5,0.5,1e-06,0.030219716951251,0.0557280140001997,0.2881753048256571,0.003899697005858,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",133,329,454,551,681,81.76654429077601,6.188143137302144,486.9410834890248,0.6086763543612811,tables/5_seed_review/gate_per_seed.csv,2.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635183102.0,0.75,0.75,False,0.0062200605555041,0.0644923560911089,226.07307659364488,1.6694904715519023,0.75,0.75,1e-06,0.0169214643537998,0.0315938504350297,0.4034217575922199,0.0039599431544883,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",126,318,442,539,672,83.5419128832661,6.156086041843156,471.5787186718426,0.5894733983398033,tables/5_seed_review/gate_per_seed.csv,2.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635183102.0,0.87854638671875,0.87854638671875,False,0.0043336942440573,0.0644878074075562,226.05713152747367,1.5509107994054463,0.87854638671875,0.87854638671875,1e-06,0.0103920754045248,0.0188751562952842,0.5912204786056143,0.0039907957762829,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",115,297,418,516,659,66.52223012603082,6.084079416697807,438.815660304049,0.5485195753800612,tables/5_seed_review/gate_per_seed.csv,2.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635183103.0,0.0,0.0,False,0.0124539867610056,0.0645126198267627,226.14410958639056,1.7610448009369934,0.0,0.0,1e-06,0.0575211085379123,0.1057598228333332,0.2122817748212079,0.0037789468628002,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",130,331,457,554,682,49.9820209564572,6.159079688863601,472.9925741340908,0.5912407176676135,tables/5_seed_review/gate_per_seed.csv,3.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635183103.0,0.25,0.25,False,0.0107880853290315,0.0645064031696839,226.1223175651844,1.7499562590815931,0.25,0.25,1e-06,0.0439157597720623,0.0808960620528917,0.2410420906493962,0.0038390958547763,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",132,331,456,553,681,62.90588869360663,6.179032436108097,482.5248567865168,0.603156070983146,tables/5_seed_review/gate_per_seed.csv,3.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635183103.0,0.5,0.5,False,0.0088092290786549,0.0644999251365728,226.0996093100561,1.7281801049013203,0.5,0.5,1e-06,0.0303226187825202,0.0555981046906514,0.2907309742980676,0.0038991307855935,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",134,331,455,550,679,82.91831844767886,6.193086648506835,489.3542420149266,0.6116928025186583,tables/5_seed_review/gate_per_seed.csv,3.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635183103.0,0.75,0.75,False,0.0062253475788827,0.0644923506415132,226.07305749049797,1.6656793028050292,0.75,0.75,1e-06,0.0170288830995559,0.0312899278964282,0.4096441324672841,0.0039590728809842,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",127,322,445,540,670,93.56437431067694,6.163860491876836,475.2592724595232,0.594074090574404,tables/5_seed_review/gate_per_seed.csv,3.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635183103.0,0.87854638671875,0.87854638671875,False,0.0043378390355866,0.0644876922357549,226.05672780143635,1.5511849752306686,0.87854638671875,0.87854638671875,1e-06,0.0105732027441263,0.0199439516562719,0.5914744743622284,0.0039898426175209,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",113,299,423,521,657,61.80876077809612,6.083566974754046,438.59085036007184,0.5482385629500898,tables/5_seed_review/gate_per_seed.csv,3.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635183104.0,0.0,0.0,False,0.0124539867610056,0.0645126198267627,226.14410958639056,1.7610448009369934,0.0,0.0,1e-06,0.0575211085379123,0.1057598228333332,0.2122817748212079,0.0037789468628002,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",130,331,457,554,682,49.9820209564572,6.159079688863601,472.9925741340908,0.5912407176676135,tables/5_seed_review/gate_per_seed.csv,4.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635183104.0,0.25,0.25,False,0.0107829553563707,0.0645063869397325,226.12226067231668,1.7502659526470836,0.25,0.25,1e-06,0.0438559055328369,0.0803426492966584,0.2400199648279382,0.0038393976449242,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",133,332,457,553,682,63.10673396568588,6.182360405545426,484.13335980252754,0.6051666997531594,tables/5_seed_review/gate_per_seed.csv,4.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635183104.0,0.5,0.5,False,0.008802637533945,0.0644999303348228,226.0996275321301,1.728756344331155,0.5,0.5,1e-06,0.0301615484058856,0.0556939707222966,0.2888262670212045,0.0038997640477678,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",135,333,458,554,681,84.14705092046471,6.199957006236227,492.727856412792,0.61590982051599,tables/5_seed_review/gate_per_seed.csv,4.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635183104.0,0.75,0.75,False,0.0062327215383134,0.0644923588138091,226.0730861378624,1.6672800811325896,0.75,0.75,1e-06,0.0169613268226385,0.0315275608265309,0.4068237283465397,0.0039595811576959,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",133,330,453,548,677,84.03435379154945,6.189880984896454,487.7880486145288,0.609735060768161,tables/5_seed_review/gate_per_seed.csv,4.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635183104.0,0.87854638671875,0.87854638671875,False,0.0043454244753682,0.0644877522486179,226.0569381719857,1.549273675520067,0.87854638671875,0.87854638671875,1e-06,0.0104191154241561,0.0196660468160435,0.5929279264661014,0.0039910459081844,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",113,297,422,521,660,55.20475592704432,6.073167667470308,434.0534431727895,0.5425668039659868,tables/5_seed_review/gate_per_seed.csv,4.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635183105.0,0.0,0.0,False,0.0124539867610056,0.0645126198267627,226.14410958639056,1.7610448009369934,0.0,0.0,1e-06,0.0575211085379123,0.1057598228333332,0.2122817748212079,0.0037789468628002,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",130,331,457,554,682,49.9820209564572,6.159079688863601,472.9925741340908,0.5912407176676135,tables/5_seed_review/gate_per_seed.csv,5.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635183105.0,0.25,0.25,False,0.0107858921377984,0.064506440383051,226.12244801382425,1.7503740152405092,0.25,0.25,1e-06,0.0438375882804393,0.0804655788195075,0.2402489117188437,0.0038394914442958,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",134,333,458,553,681,62.92774712412532,6.186814343802916,486.2944690464549,0.6078680863080687,tables/5_seed_review/gate_per_seed.csv,5.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635183105.0,0.5,0.5,False,0.0088032304656433,0.064499860701535,226.09938343790395,1.728222557343848,0.5,0.5,1e-06,0.030197151005268,0.0558879712143374,0.2900945819874185,0.0038997861182993,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",133,332,456,552,679,79.96718478617201,6.1922051988669615,488.9230909414266,0.6111538636767833,tables/5_seed_review/gate_per_seed.csv,5.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635183105.0,0.75,0.75,False,0.0062286578994146,0.0644922985989548,226.072875059246,1.667087513856984,0.75,0.75,1e-06,0.0168252736330032,0.0308385958824393,0.4075720047605699,0.0039600713959446,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",129,324,448,543,672,78.80695190453622,6.171491772475731,478.89998329940073,0.5986249791242509,tables/5_seed_review/gate_per_seed.csv,5.0,nan
N-MNIST,SNN-DFA,20260831,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635183105.0,0.87854638671875,0.87854638671875,False,0.0043409896480119,0.064487721432149,226.05683014718488,1.555324386892348,0.87854638671875,0.87854638671875,1e-06,0.0101809296756982,0.0183686197709121,0.5849577774794369,0.0039903727855444,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",115,296,418,517,656,50.95765518629512,6.087942357553247,440.51405753827646,0.5506425719228456,tables/5_seed_review/gate_per_seed.csv,5.0,nan
