dataset,method,seed,layer,checkpoint,checkpoint_rule,width,probe_split,source_file,checkpoint_sha256,git_commit,provenance_status,mean_abs_g,rms_g,l2_norm_all_T_N_D,mean_per_sample_timestep_l2,exact_zero_fraction,near_zero_fraction,near_zero_threshold,temporal_gate_cosine,adjacent_timestep_cosine,norm_cv_over_time,gate_temporal_variance,zero_norm_fraction,cosine_definition,variance_definition,input_csv
N-MNIST,SNN-DFA,20260831,H2,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,UNAVAILABLE,real_checkpoint_replay,0.0180047823872433,0.0783120073876308,274.51681900620235,2.0919281814342443,0.0,0.0,1e-06,0.0853692144155502,0.1299682950537547,0.3097452987717276,0.0054420940085068,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260831.csv
N-MNIST,SNN-DFA,20260831,H3,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260831/epoch_100.pt,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,UNAVAILABLE,real_checkpoint_replay,0.007846313947869,0.0502430080245254,176.12306465245896,1.238705116132313,0.0,0.0,1e-06,0.0901928320527076,0.1404726173028493,0.5016102864536154,0.0023065750222065,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260831.csv
N-MNIST,SNN-DFA,20260901,H1,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,UNAVAILABLE,real_checkpoint_replay,0.0133410595839461,0.0669152259754775,234.56626372688717,1.8281367539674576,0.0,0.0,1e-06,0.0594141036272048,0.1070458187408414,0.2056514949065648,0.0040554559327735,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260901.csv
N-MNIST,SNN-DFA,20260901,H2,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,UNAVAILABLE,real_checkpoint_replay,0.0188796836543054,0.080293906363183,281.46421597008253,2.153007965459825,0.0,0.0,1e-06,0.0842922627925872,0.126649053387042,0.2993953112740938,0.0057263820716593,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260901.csv
N-MNIST,SNN-DFA,20260901,H3,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,UNAVAILABLE,real_checkpoint_replay,0.0080752743730873,0.0510460357945378,178.93801776566627,1.2628730733123716,0.0,0.0,1e-06,0.0860387533903122,0.1362096006600271,0.4894200017291181,0.002382214071097,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260901.csv
N-MNIST,SNN-DFA,20260901,H1,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,UNAVAILABLE,real_checkpoint_replay,0.0129845715701086,0.0659849421825243,231.3052242498822,1.805772473569588,0.0,0.0,1e-06,0.0581362098455429,0.1064368299023559,0.2044666218221333,0.0039513325854116,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260901.csv
N-MNIST,SNN-DFA,20260901,H2,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,UNAVAILABLE,real_checkpoint_replay,0.0186192920542552,0.0796819855352072,279.3191737883867,2.138506678302862,0.0,0.0,1e-06,0.0835643112659454,0.1270122363172993,0.294775340090343,0.0056435348699137,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260901.csv
N-MNIST,SNN-DFA,20260901,H3,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,UNAVAILABLE,real_checkpoint_replay,0.007992614992574,0.0506946907210867,177.70640418360176,1.2622161225251112,0.0,0.0,1e-06,0.0856544226408004,0.1364355746944233,0.4768006940193525,0.0023495129215,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260901.csv
N-MNIST,SNN-DFA,20260908,H1,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,UNAVAILABLE,real_checkpoint_replay,0.0130824632560119,0.0662069493370577,232.08345353926725,1.8096424613176971,0.0,0.0,1e-06,0.0593911483883857,0.1075386268233278,0.2029685645167138,0.0039699992453024,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260908.csv
N-MNIST,SNN-DFA,20260908,H2,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,UNAVAILABLE,real_checkpoint_replay,0.018170295252521,0.0786591611965523,275.73374042744763,2.1027481597039555,0.0,0.0,1e-06,0.0837684944272041,0.12821279295781,0.3071794262072208,0.0054996356659255,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260908.csv
