dataset,method,seed,layer,checkpoint,checkpoint_rule,width,probe_split,source_file,checkpoint_sha256,git_commit,provenance_status,temporal_mode,r50,r80,r90,r95,r99,stable_rank,spectral_entropy,entropy_effective_rank,stable_rank_over_D,entropy_rank_over_D,input_csv
N-MNIST,SNN-DFA,20260908,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,UNAVAILABLE,real_checkpoint_replay,timestep,95,272,402,515,689,42.39681664615548,5.963083983843386,388.8073527662859,0.0529960208076943,0.4860091909578573,01_spectral_metrics/dfa_trained_20260908.csv
N-MNIST,SNN-DFA,20260908,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,UNAVAILABLE,real_checkpoint_replay,time-collapsed,5,16,31,51,116,6.18101584331063,3.242231208871025,25.5907564182951,0.0077262698041382,0.0319884455228688,01_spectral_metrics/dfa_trained_20260908.csv
N-MNIST,SNN-DFA,20260908,H1,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,UNAVAILABLE,real_checkpoint_replay,timestep,128,331,459,557,683,54.376903728769086,6.149796433048668,468.62198112400233,0.0679711296609613,0.5857774764050029,01_spectral_metrics/dfa_trained_20260908.csv
N-MNIST,SNN-DFA,20260908,H1,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,UNAVAILABLE,real_checkpoint_replay,time-collapsed,5,22,46,75,146,7.143520956354827,3.4483099255434806,31.447199263101936,0.0089294011954435,0.0393089990788774,01_spectral_metrics/dfa_trained_20260908.csv
N-MNIST,SNN-DFA,20260908,H2,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,UNAVAILABLE,real_checkpoint_replay,timestep,111,307,436,538,671,34.584512110157725,6.0325253402923344,416.76617799115337,0.0432306401376971,0.5209577224889417,01_spectral_metrics/dfa_trained_20260908.csv
N-MNIST,SNN-DFA,20260908,H2,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,UNAVAILABLE,real_checkpoint_replay,time-collapsed,4,14,34,58,125,5.704056968775175,3.1728703738545554,23.875918906453396,0.0071300712109689,0.0298448986330667,01_spectral_metrics/dfa_trained_20260908.csv
N-MNIST,SNN-DFA,20260908,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,UNAVAILABLE,real_checkpoint_replay,timestep,95,276,408,522,694,44.877746430415456,5.975161818880248,393.5317768104556,0.0560971830380193,0.4919147210130695,01_spectral_metrics/dfa_trained_20260908.csv
N-MNIST,SNN-DFA,20260908,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,UNAVAILABLE,real_checkpoint_replay,time-collapsed,4,18,37,62,127,6.112729085538352,3.310901744546076,27.409830996803198,0.0076409113569229,0.0342622887460039,01_spectral_metrics/dfa_trained_20260908.csv
N-MNIST,SNN-DFA,20260909,H1,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,UNAVAILABLE,real_checkpoint_replay,timestep,127,326,452,550,682,53.28343222684681,6.147235173591128,467.42325442319554,0.0666042902835585,0.5842790680289944,01_spectral_metrics/dfa_trained_20260909.csv
N-MNIST,SNN-DFA,20260909,H1,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,UNAVAILABLE,real_checkpoint_replay,time-collapsed,5,23,46,75,152,6.942245033269853,3.489399065968056,32.7662514331588,0.0086778062915873,0.0409578142914485,01_spectral_metrics/dfa_trained_20260909.csv
N-MNIST,SNN-DFA,20260909,H2,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,UNAVAILABLE,real_checkpoint_replay,timestep,103,293,423,528,671,30.845939086496116,5.977957792548335,394.6336209417594,0.0385574238581201,0.4932920261771993,01_spectral_metrics/dfa_trained_20260909.csv
N-MNIST,SNN-DFA,20260909,H2,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,UNAVAILABLE,real_checkpoint_replay,time-collapsed,4,10,26,47,117,5.194399315331118,3.0087981328913345,20.26303181309996,0.0064929991441638,0.0253287897663749,01_spectral_metrics/dfa_trained_20260909.csv
N-MNIST,SNN-DFA,20260909,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,UNAVAILABLE,real_checkpoint_replay,timestep,93,266,396,509,680,40.16878457907769,5.95618802541118,386.13537692926616,0.0502109807238471,0.4826692211615827,01_spectral_metrics/dfa_trained_20260909.csv
N-MNIST,SNN-DFA,20260909,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,UNAVAILABLE,real_checkpoint_replay,time-collapsed,5,17,34,55,123,6.1888889262350935,3.2895212584594,26.83001593761144,0.0077361111577938,0.0335375199220143,01_spectral_metrics/dfa_trained_20260909.csv
N-MNIST,SNN-DFA,20260909,H1,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,UNAVAILABLE,real_checkpoint_replay,timestep,126,325,451,550,683,52.49342029089328,6.1395231779636426,463.83235263569344,0.0656167753636166,0.5797904407946168,01_spectral_metrics/dfa_trained_20260909.csv
N-MNIST,SNN-DFA,20260909,H1,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,UNAVAILABLE,real_checkpoint_replay,time-collapsed,5,22,47,75,147,6.912709425071612,3.457946818222162,31.751717495501627,0.0086408867813395,0.039689646869377,01_spectral_metrics/dfa_trained_20260909.csv
N-MNIST,SNN-DFA,20260909,H2,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,UNAVAILABLE,real_checkpoint_replay,timestep,104,300,432,536,674,33.98108993861835,5.992686556518867,400.4891025474471,0.0424763624232729,0.5006113781843089,01_spectral_metrics/dfa_trained_20260909.csv
N-MNIST,SNN-DFA,20260909,H2,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,UNAVAILABLE,real_checkpoint_replay,time-collapsed,4,12,30,54,123,5.704860544487128,3.09422410942572,22.070107903960427,0.0071310756806089,0.0275876348799505,01_spectral_metrics/dfa_trained_20260909.csv
N-MNIST,SNN-DFA,20260909,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,UNAVAILABLE,real_checkpoint_replay,timestep,90,269,402,517,686,36.91713315621613,5.942550290120197,380.9051104307971,0.0461464164452701,0.4761313880384963,01_spectral_metrics/dfa_trained_20260909.csv
N-MNIST,SNN-DFA,20260909,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,UNAVAILABLE,real_checkpoint_replay,time-collapsed,4,18,38,63,131,5.091874399018138,3.286275114358038,26.743063046798053,0.0063648429987726,0.0334288288084975,01_spectral_metrics/dfa_trained_20260909.csv
N-MNIST,matched SNN-BPTT,20260830,H1,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,a0b1f2882ec75eaac0ffac0d00a6d8982401e9139ae70995d499e09e067c5b84,UNAVAILABLE,real_checkpoint_replay,timestep,3,10,16,23,47,3.6016499426541277,2.7115326624000406,15.05232798166882,0.0045020624283176,0.018815409977086,01_spectral_metrics/bptt_trained_20260830.csv
N-MNIST,matched SNN-BPTT,20260830,H1,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,a0b1f2882ec75eaac0ffac0d00a6d8982401e9139ae70995d499e09e067c5b84,UNAVAILABLE,real_checkpoint_replay,time-collapsed,2,5,6,7,11,2.783199282348366,1.8718478205092672,6.500296690220847,0.0034789991029354,0.008125370862776,01_spectral_metrics/bptt_trained_20260830.csv
N-MNIST,matched SNN-BPTT,20260830,H2,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,a0b1f2882ec75eaac0ffac0d00a6d8982401e9139ae70995d499e09e067c5b84,UNAVAILABLE,real_checkpoint_replay,timestep,2,7,12,17,39,2.2363714641931525,2.248097734758184,9.469704801596114,0.0027954643302414,0.0118371310019951,01_spectral_metrics/bptt_trained_20260830.csv
N-MNIST,matched SNN-BPTT,20260830,H2,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,a0b1f2882ec75eaac0ffac0d00a6d8982401e9139ae70995d499e09e067c5b84,UNAVAILABLE,real_checkpoint_replay,time-collapsed,2,4,5,7,10,2.174483173140169,1.6723737780793126,5.324792683062177,0.0027181039664252,0.0066559908538277,01_spectral_metrics/bptt_trained_20260830.csv
N-MNIST,matched SNN-BPTT,20260830,H3,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,a0b1f2882ec75eaac0ffac0d00a6d8982401e9139ae70995d499e09e067c5b84,UNAVAILABLE,real_checkpoint_replay,timestep,2,4,8,12,26,3.015557800179334,2.0343403919931817,7.647206303021875,0.0037694472502241,0.0095590078787773,01_spectral_metrics/bptt_trained_20260830.csv
N-MNIST,matched SNN-BPTT,20260830,H3,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,a0b1f2882ec75eaac0ffac0d00a6d8982401e9139ae70995d499e09e067c5b84,UNAVAILABLE,real_checkpoint_replay,time-collapsed,2,4,5,6,11,2.730243246829965,1.7050040490505929,5.50140794264549,0.0034128040585374,0.0068767599283068,01_spectral_metrics/bptt_trained_20260830.csv
N-MNIST,matched SNN-BPTT,20260830,H1,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,a0b1f2882ec75eaac0ffac0d00a6d8982401e9139ae70995d499e09e067c5b84,UNAVAILABLE,real_checkpoint_replay,timestep,3,6,10,16,33,4.575115207563208,2.43335430604155,11.397047219782966,0.005718894009454,0.0142463090247287,01_spectral_metrics/bptt_trained_20260830.csv
N-MNIST,matched SNN-BPTT,20260830,H1,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,a0b1f2882ec75eaac0ffac0d00a6d8982401e9139ae70995d499e09e067c5b84,UNAVAILABLE,real_checkpoint_replay,time-collapsed,2,3,3,4,6,2.549697564198846,1.3454799600541132,3.840029158975903,0.0031871219552485,0.0048000364487198,01_spectral_metrics/bptt_trained_20260830.csv
N-MNIST,matched SNN-BPTT,20260830,H2,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,a0b1f2882ec75eaac0ffac0d00a6d8982401e9139ae70995d499e09e067c5b84,UNAVAILABLE,real_checkpoint_replay,timestep,3,8,12,16,31,2.882588801086,2.3931214337473192,10.9476129136874,0.0036032360013574,0.0136845161421092,01_spectral_metrics/bptt_trained_20260830.csv
N-MNIST,matched SNN-BPTT,20260830,H2,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,a0b1f2882ec75eaac0ffac0d00a6d8982401e9139ae70995d499e09e067c5b84,UNAVAILABLE,real_checkpoint_replay,time-collapsed,1,3,4,5,7,1.7963317580984042,1.3096525389182816,3.704886184778908,0.002245414697623,0.0046311077309736,01_spectral_metrics/bptt_trained_20260830.csv
N-MNIST,matched SNN-BPTT,20260830,H3,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,a0b1f2882ec75eaac0ffac0d00a6d8982401e9139ae70995d499e09e067c5b84,UNAVAILABLE,real_checkpoint_replay,timestep,4,7,10,14,24,4.79150232163464,2.4562217882857404,11.660671721205034,0.0059893779020433,0.0145758396515062,01_spectral_metrics/bptt_trained_20260830.csv
N-MNIST,matched SNN-BPTT,20260830,H3,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,a0b1f2882ec75eaac0ffac0d00a6d8982401e9139ae70995d499e09e067c5b84,UNAVAILABLE,real_checkpoint_replay,time-collapsed,2,4,5,6,7,3.175221378909586,1.7177586602264707,5.572025655268317,0.0039690267236369,0.0069650320690853,01_spectral_metrics/bptt_trained_20260830.csv
N-MNIST,matched SNN-BPTT,20260831,H1,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,357d3640f99b0cfbbb828f68ee6a43f64e1a763012803411748d5deacc093fb7,UNAVAILABLE,real_checkpoint_replay,timestep,1,3,3,4,6,1.7941169735434668,1.2077406308370104,3.3459164456426302,0.0022426462169293,0.0041823955570532,01_spectral_metrics/bptt_trained_20260831.csv
N-MNIST,matched SNN-BPTT,20260831,H1,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,357d3640f99b0cfbbb828f68ee6a43f64e1a763012803411748d5deacc093fb7,UNAVAILABLE,real_checkpoint_replay,time-collapsed,1,2,2,3,4,1.2663996511893036,0.6965308321371423,2.0067787651765734,0.0015829995639866,0.0025084734564707,01_spectral_metrics/bptt_trained_20260831.csv
N-MNIST,matched SNN-BPTT,20260831,H2,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,357d3640f99b0cfbbb828f68ee6a43f64e1a763012803411748d5deacc093fb7,UNAVAILABLE,real_checkpoint_replay,timestep,2,3,4,4,7,2.7754926540460483,1.4077259295727882,4.086651495896335,0.0034693658175575,0.0051083143698704,01_spectral_metrics/bptt_trained_20260831.csv
N-MNIST,matched SNN-BPTT,20260831,H2,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,357d3640f99b0cfbbb828f68ee6a43f64e1a763012803411748d5deacc093fb7,UNAVAILABLE,real_checkpoint_replay,time-collapsed,1,2,3,3,6,1.7649987152974302,1.1281280210677165,3.089866917054364,0.0022062483941217,0.0038623336463179,01_spectral_metrics/bptt_trained_20260831.csv
N-MNIST,matched SNN-BPTT,20260831,H3,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,357d3640f99b0cfbbb828f68ee6a43f64e1a763012803411748d5deacc093fb7,UNAVAILABLE,real_checkpoint_replay,timestep,2,3,3,3,6,2.574226684419642,1.2637917287656404,3.5388143043487985,0.0032177833555245,0.0044235178804359,01_spectral_metrics/bptt_trained_20260831.csv
N-MNIST,matched SNN-BPTT,20260831,H3,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,357d3640f99b0cfbbb828f68ee6a43f64e1a763012803411748d5deacc093fb7,UNAVAILABLE,real_checkpoint_replay,time-collapsed,1,3,3,3,5,1.9320892194878323,1.1637627015878862,3.201958652883747,0.0024151115243597,0.0040024483161046,01_spectral_metrics/bptt_trained_20260831.csv
N-MNIST,matched SNN-BPTT,20260831,H1,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,357d3640f99b0cfbbb828f68ee6a43f64e1a763012803411748d5deacc093fb7,UNAVAILABLE,real_checkpoint_replay,timestep,1,3,5,11,31,1.6723815611879655,1.509973425302605,4.526610499411611,0.0020904769514849,0.0056582631242645,01_spectral_metrics/bptt_trained_20260831.csv
N-MNIST,matched SNN-BPTT,20260831,H1,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,357d3640f99b0cfbbb828f68ee6a43f64e1a763012803411748d5deacc093fb7,UNAVAILABLE,real_checkpoint_replay,time-collapsed,1,2,4,5,8,1.390533143107428,1.0773372607627978,2.9368490671788883,0.0017381664288842,0.0036710613339736,01_spectral_metrics/bptt_trained_20260831.csv
N-MNIST,matched SNN-BPTT,20260831,H2,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,357d3640f99b0cfbbb828f68ee6a43f64e1a763012803411748d5deacc093fb7,UNAVAILABLE,real_checkpoint_replay,timestep,1,4,6,11,33,1.5630801797513287,1.56905658934752,4.802115689009256,0.0019538502246891,0.0060026446112615,01_spectral_metrics/bptt_trained_20260831.csv
N-MNIST,matched SNN-BPTT,20260831,H2,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,357d3640f99b0cfbbb828f68ee6a43f64e1a763012803411748d5deacc093fb7,UNAVAILABLE,real_checkpoint_replay,time-collapsed,1,3,4,6,9,1.4753003919629015,1.197324475116296,3.3112457401198583,0.0018441254899536,0.0041390571751498,01_spectral_metrics/bptt_trained_20260831.csv
N-MNIST,matched SNN-BPTT,20260831,H3,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,357d3640f99b0cfbbb828f68ee6a43f64e1a763012803411748d5deacc093fb7,UNAVAILABLE,real_checkpoint_replay,timestep,1,3,5,7,22,1.5695249454261682,1.461287066558024,4.311505152882741,0.0019619061817827,0.0053893814411034,01_spectral_metrics/bptt_trained_20260831.csv
N-MNIST,matched SNN-BPTT,20260831,H3,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,357d3640f99b0cfbbb828f68ee6a43f64e1a763012803411748d5deacc093fb7,UNAVAILABLE,real_checkpoint_replay,time-collapsed,1,2,3,5,9,1.537539393207358,1.1620025642363876,3.1963277229196865,0.0019219242415091,0.0039954096536496,01_spectral_metrics/bptt_trained_20260831.csv
N-MNIST,matched SNN-BPTT,20260901,H1,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,e6fa6653b618112c29d0cb33a3a241b19ca29b81f1b30d540f6941d226efd493,UNAVAILABLE,real_checkpoint_replay,timestep,1,2,5,8,20,1.3686368513368152,1.2239324237622995,3.4005338151779223,0.001710796064171,0.0042506672689724,01_spectral_metrics/bptt_trained_20260901.csv
N-MNIST,matched SNN-BPTT,20260901,H1,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,e6fa6653b618112c29d0cb33a3a241b19ca29b81f1b30d540f6941d226efd493,UNAVAILABLE,real_checkpoint_replay,time-collapsed,1,2,2,3,6,1.4456029368302024,0.8843797592052688,2.4214820236840167,0.0018070036710377,0.003026852529605,01_spectral_metrics/bptt_trained_20260901.csv
N-MNIST,matched SNN-BPTT,20260901,H2,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,e6fa6653b618112c29d0cb33a3a241b19ca29b81f1b30d540f6941d226efd493,UNAVAILABLE,real_checkpoint_replay,timestep,2,4,7,9,22,2.008519850915215,1.7732555175116562,5.889997171906346,0.002510649813644,0.0073624964648829,01_spectral_metrics/bptt_trained_20260901.csv
