experiment,dataset,method,seed,layer,condition,signal,probe_split,N,T,D,coordinate_space,raw_capture_shape_last_batch,normalization,checkpoint_rule,checkpoint,checkpoint_sha256,frozen_parity_source,probe_file,identity_relative_frobenius,component,scatter_trace,trace_fraction_of_total,numerically_zero_component,observations,r50,r80,r90,r95,r99,stable_rank,entropy_effective_rank,participation_ratio,r95_over_D,spectrum_file,expected_frozen_r95,replay_total_r95,frozen_r95_parity_passed,q_exact_zero_fraction,q_near_zero_fraction_1e-6,q_active_coordinate_fraction,q_rms,feedback_rows,feedback_columns,feedback_matrix_rank,feedback_active_row_fraction,homogenization_scale,gate_frobenius_norm_relative_error,alpha1_reference_r95,alpha1_r95_parity_passed,effective_carrier_scale_in_projected_delta
nmnist,N-MNIST,SNN-DFA,20260830,H1,actual,delta,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,1.24962551353278e-06,total,42.389743520097596,1.0,False,15360,124,321,448,546,680,43.271599085746814,456.8861368711281,282.8370212010071,0.6825,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H1_actual_delta_total.npy,546,546,True,,,,,,,,,,,,,
nmnist,N-MNIST,SNN-DFA,20260830,H1,actual,delta,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,1.24962551353278e-06,within_time,37.84942409595334,0.8928910852694444,False,15360,136,332,456,552,682,107.48120838757772,497.16214074050146,371.72735091413193,0.69,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H1_actual_delta_within_time.npy,546,546,True,,,,,,,,,,,,,
nmnist,N-MNIST,SNN-DFA,20260830,H1,actual,delta,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,1.24962551353278e-06,between_sample,4.54032137976654,0.10710896086488249,False,15360,5,21,45,73,148,5.611279724076159,30.412366617137437,13.469092163364326,0.09125,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H1_actual_delta_between_sample.npy,546,546,True,,,,,,,,,,,,,
nmnist,N-MNIST,SNN-DFA,20260830,H1,actual,gate,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,1.4277519352932157e-07,total,49966.21946926645,1.0,False,15360,252,481,584,651,724,107.97369688767982,678.2295534104996,610.1113737037097,0.81375,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H1_actual_gate_total.npy,,,,,,,,,,,,,,,,
nmnist,N-MNIST,SNN-DFA,20260830,H1,actual,gate,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,1.4277519352932157e-07,within_time,47452.74878862629,0.9496966008767952,False,15360,254,482,585,651,724,241.75934870028024,685.3820316873283,635.303661747344,0.81375,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H1_actual_gate_within_time.npy,,,,,,,,,,,,,,,,
nmnist,N-MNIST,SNN-DFA,20260830,H1,actual,gate,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,1.4277519352932157e-07,between_sample,2513.4676511969374,0.050303338493378265,False,15360,58,181,261,327,429,8.340246882977718,198.5914527291923,50.373540915211436,0.40875,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H1_actual_gate_between_sample.npy,,,,,,,,,,,,,,,,
nmnist,N-MNIST,SNN-DFA,20260830,H1,actual,q_carrier,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,,carrier_total,333.64947541742123,1.0,,512,3,6,7,8,10,4.40565268996673,7.640843646393153,6.621894843195003,0.01,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H1_actual_q_carrier_carrier_total.npy,,,,0.5078125,0.507822265625,1.0,0.02860072628804515,800,10,10,1.0,,,,,
nmnist,N-MNIST,SNN-DFA,20260830,H1,alpha_1_homogenized_frobenius_matched,delta,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,9.944130807403417e-07,total,49.202154313491604,1.0,False,15360,5,21,45,73,148,5.611282363718488,30.412581624363316,13.469103005482149,0.09125,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H1_alpha_1_homogenized_frobenius_matched_delta_total.npy,,,,,,,,,,,,3.2919163703918457,0.0010931246215477586,73,True,
nmnist,N-MNIST,SNN-DFA,20260830,H1,alpha_1_homogenized_frobenius_matched,delta,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,9.944130807403417e-07,within_time,3.551740916714814e-13,7.218669520210215e-15,True,15360,0,0,0,0,0,0.0,0.0,0.0,0.0,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H1_alpha_1_homogenized_frobenius_matched_delta_within_time.npy,,,,,,,,,,,,3.2919163703918457,0.0010931246215477586,73,True,
nmnist,N-MNIST,SNN-DFA,20260830,H1,alpha_1_homogenized_frobenius_matched,delta,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,9.944130807403417e-07,between_sample,49.2021602103449,1.0000001198494939,False,15360,5,21,45,73,148,5.611280046819413,30.412366791068433,13.469092141562372,0.09125,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H1_alpha_1_homogenized_frobenius_matched_delta_between_sample.npy,,,,,,,,,,,,3.2919163703918457,0.0010931246215477586,73,True,
nmnist,N-MNIST,SNN-DFA,20260830,H1,alpha_1_homogenized_frobenius_matched,gate,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,2.1046541882706492e-07,total,27237.725801017143,1.0,False,15360,58,181,261,327,429,8.340246580727765,198.5914872550491,50.373540002193636,0.40875,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H1_alpha_1_homogenized_frobenius_matched_gate_total.npy,,,,,,,,,,,,3.2919163703918457,0.0010931246215477586,,,
nmnist,N-MNIST,SNN-DFA,20260830,H1,alpha_1_homogenized_frobenius_matched,gate,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,2.1046541882706492e-07,within_time,3.062720733701258e-10,1.1244406952605737e-14,True,15360,0,0,0,0,0,0.0,0.0,0.0,0.0,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H1_alpha_1_homogenized_frobenius_matched_gate_within_time.npy,,,,,,,,,,,,3.2919163703918457,0.0010931246215477586,,,
nmnist,N-MNIST,SNN-DFA,20260830,H1,alpha_1_homogenized_frobenius_matched,gate,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,2.1046541882706492e-07,between_sample,27237.72856084359,1.000000101323674,False,15360,58,181,261,327,429,8.340248570825922,198.59151708574515,50.37355782055416,0.40875,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H1_alpha_1_homogenized_frobenius_matched_gate_between_sample.npy,,,,,,,,,,,,3.2919163703918457,0.0010931246215477586,,,
nmnist,N-MNIST,SNN-DFA,20260830,H2,actual,delta,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,1.3988989938646598e-06,total,82.69411826458412,1.0,False,15360,105,299,427,528,664,34.24198966823596,399.38323938594846,202.0191153910508,0.66,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H2_actual_delta_total.npy,528,528,True,,,,,,,,,,,,,
nmnist,N-MNIST,SNN-DFA,20260830,H2,actual,delta,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,1.3988989938646598e-06,within_time,72.98638403953316,0.8826067146155359,False,15360,122,313,438,537,667,74.5255798319151,458.94032207749194,317.2782348965975,0.67125,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H2_actual_delta_within_time.npy,528,528,True,,,,,,,,,,,,,
nmnist,N-MNIST,SNN-DFA,20260830,H2,actual,delta,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,1.3988989938646598e-06,between_sample,9.707739483038212,0.11739334896803418,False,15360,4,12,30,53,125,5.643124601342017,22.217806751141467,11.003019709761269,0.06625,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H2_actual_delta_between_sample.npy,528,528,True,,,,,,,,,,,,,
nmnist,N-MNIST,SNN-DFA,20260830,H2,actual,gate,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,1.2767349889064698e-07,total,69742.7379520141,1.0,False,15360,247,492,597,657,712,47.72585910027509,647.5911693248206,497.84786542479884,0.82125,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H2_actual_gate_total.npy,,,,,,,,,,,,,,,,
nmnist,N-MNIST,SNN-DFA,20260830,H2,actual,gate,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,1.2767349889064698e-07,within_time,65878.87138528429,0.9445982953897177,False,15360,253,495,598,658,712,59.08625926895353,660.3454146707841,546.436747861207,0.8225,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H2_actual_gate_within_time.npy,,,,,,,,,,,,,,,,
nmnist,N-MNIST,SNN-DFA,20260830,H2,actual,gate,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,1.2767349889064698e-07,between_sample,3863.8643850834796,0.055401673328941844,False,15360,40,164,246,313,421,10.57030489335696,176.15950770437877,56.82006230431936,0.39125,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H2_actual_gate_between_sample.npy,,,,,,,,,,,,,,,,
nmnist,N-MNIST,SNN-DFA,20260830,H2,actual,q_carrier,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,,carrier_total,325.9294525549992,1.0,,512,3,5,7,8,9,4.09435119097498,7.568448498851652,6.511225698090795,0.01,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H2_actual_q_carrier_carrier_total.npy,,,,0.5078125,0.5078173828125,1.0,0.02826981304212408,800,10,10,1.0,,,,,
nmnist,N-MNIST,SNN-DFA,20260830,H2,alpha_1_homogenized_frobenius_matched,delta,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,9.848233992114513e-07,total,87.81129442858331,1.0,False,15360,4,12,30,53,125,5.64312704845931,22.21799177451269,11.003030644242584,0.06625,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H2_alpha_1_homogenized_frobenius_matched_delta_total.npy,,,,,,,,,,,,3.007572889328003,0.0007808556547388434,53,True,
nmnist,N-MNIST,SNN-DFA,20260830,H2,alpha_1_homogenized_frobenius_matched,delta,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,9.848233992114513e-07,within_time,6.554095508066758e-13,7.463841127404386e-15,True,15360,0,0,0,0,0,0.0,0.0,0.0,0.0,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H2_alpha_1_homogenized_frobenius_matched_delta_within_time.npy,,,,,,,,,,,,3.007572889328003,0.0007808556547388434,53,True,
nmnist,N-MNIST,SNN-DFA,20260830,H2,alpha_1_homogenized_frobenius_matched,delta,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,9.848233992114513e-07,between_sample,87.81130932909565,1.0000001696878795,False,15360,4,12,30,53,125,5.6431239899652725,22.21780934227604,11.003020090663906,0.06625,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H2_alpha_1_homogenized_frobenius_matched_delta_between_sample.npy,,,,,,,,,,,,3.007572889328003,0.0007808556547388434,53,True,
nmnist,N-MNIST,SNN-DFA,20260830,H2,alpha_1_homogenized_frobenius_matched,gate,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,2.136454116117973e-07,total,34950.560792190634,1.0,False,15360,40,164,246,313,421,10.570301786161837,176.15949078556093,56.82004303258863,0.39125,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H2_alpha_1_homogenized_frobenius_matched_gate_total.npy,,,,,,,,,,,,3.007572889328003,0.0007808556547388434,,,
nmnist,N-MNIST,SNN-DFA,20260830,H2,alpha_1_homogenized_frobenius_matched,gate,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,2.136454116117973e-07,within_time,4.2536662935192863e-10,1.2170523725815945e-14,True,15360,0,0,0,0,0,0.0,0.0,0.0,0.0,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H2_alpha_1_homogenized_frobenius_matched_gate_within_time.npy,,,,,,,,,,,,3.007572889328003,0.0007808556547388434,,,
nmnist,N-MNIST,SNN-DFA,20260830,H2,alpha_1_homogenized_frobenius_matched,gate,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,2.136454116117973e-07,between_sample,34950.56484560848,1.0000001159757599,False,15360,40,164,246,313,421,10.570303331223569,176.15950830756404,56.820057620765866,0.39125,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H2_alpha_1_homogenized_frobenius_matched_gate_between_sample.npy,,,,,,,,,,,,3.007572889328003,0.0007808556547388434,,,
nmnist,N-MNIST,SNN-DFA,20260830,H3,actual,delta,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,1.6959250167921431e-06,total,41.17387534715708,1.0,False,15360,101,281,411,523,688,46.65953694403787,408.72470205447235,241.7422689005759,0.65375,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H3_actual_delta_total.npy,523,523,True,,,,,,,,,,,,,
nmnist,N-MNIST,SNN-DFA,20260830,H3,actual,delta,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,1.6959250167921431e-06,within_time,37.94573463978629,0.9215973556010272,False,15360,108,287,416,526,689,75.67147130247663,434.5485685466253,293.42687689677297,0.6575,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H3_actual_delta_within_time.npy,523,523,True,,,,,,,,,,,,,
nmnist,N-MNIST,SNN-DFA,20260830,H3,actual,delta,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,1.6959250167921431e-06,between_sample,3.228145439139863,0.07840275932060779,False,15360,5,20,39,64,135,6.508379078306808,30.225013456048888,14.486192001523483,0.08,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H3_actual_delta_between_sample.npy,523,523,True,,,,,,,,,,,,,
nmnist,N-MNIST,SNN-DFA,20260830,H3,actual,gate,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,1.9940266217817462e-07,total,30394.94420752633,1.0,False,15360,234,487,608,682,756,49.45250957927078,662.7553470459012,497.66668715101656,0.8525,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H3_actual_gate_total.npy,,,,,,,,,,,,,,,,
nmnist,N-MNIST,SNN-DFA,20260830,H3,actual,gate,basis_eval,512,30,800,neuron,"[30, 128, 800]",centered scatter; population covariance = scatter/(N*T),completed_epoch_100; stored checkpoint epoch=99,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260830/epoch_100.pt,b8f2c8c95c5944358405d35f2d38dcb293461fa1e8641e9e6cb29ab98e39a534,results/paper_v9_signal_processing/01_spectral_metrics/dfa_trained_20260830.csv,results/paper1_experiment03_20260901_server/diagnostic_probe.csv,1.9940266217817462e-07,within_time,28548.37555385878,0.9392475063925169,False,15360,241,492,610,684,756,59.949988109196134,679.7096690529208,550.5929399430495,0.855,results/paper_v9_signal_processing/08_covariance_decomposition/spectra/nmnist_seed_20260830_H3_actual_gate_within_time.npy,,,,,,,,,,,,,,,,
